,subject,stimulus,response,confidence,intensits,ppt
225,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,0.0,0.69,2.0,2
226,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.91,6.0,2
227,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.82,6.0,2
228,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.65,2.0,2
229,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,0.0,0.79,2.0,2
230,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.8,6.0,2
231,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.83,6.0,2
232,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,1.0,0.87,2.0,2
233,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.78,6.0,2
234,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.72,6.0,2
235,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.65,2.0,2
236,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.91,2.0,2
237,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,1.0,0.58,2.0,2
238,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.81,6.0,2
239,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.75,6.0,2
240,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.71,2.0,2
241,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,0.0,0.81,2.0,2
242,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,0.0,0.19,6.0,2
243,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.7,10.0,2
244,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.8,10.0,2
245,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.76,6.0,2
246,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.8,6.0,2
247,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.68,2.0,2
248,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.76,2.0,2
249,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,0.0,0.72,2.0,2
250,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,0.0,0.26,6.0,2
251,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.6,10.0,2
252,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.88,10.0,2
253,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,1.0,0.15,6.0,2
254,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.86,10.0,2
255,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.8,10.0,2
256,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,1.0,0.74,6.0,2
257,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.58,10.0,2
258,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,0.0,0.36,10.0,2
259,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.7,14.0,2
260,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.72,14.0,2
261,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.82,10.0,2
262,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.81,10.0,2
263,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.82,6.0,2
264,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.71,6.0,2
265,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.14,2.0,2
266,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.31,2.0,2
267,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.27,2.0,2
268,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,0.0,0.83,2.0,2
269,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.78,6.0,2
270,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,1.0,0.78,6.0,2
271,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.77,10.0,2
272,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.77,10.0,2
273,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.77,6.0,2
274,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.83,6.0,2
275,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,1.0,0.35,2.0,2
276,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,1.0,0.75,6.0,2
277,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.67,10.0,2
278,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.75,10.0,2
279,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,0.0,0.87,6.0,2
280,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.8,10.0,2
281,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,1.0,0.77,10.0,2
282,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.73,14.0,2
283,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.89,14.0,2
284,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.68,10.0,2
285,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.74,10.0,2
286,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.54,6.0,2
287,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,1.0,0.69,6.0,2
288,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,1.0,0.89,10.0,2
289,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,1.0,0.73,14.0,2
290,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.69,18.0,2
291,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.85,18.0,2
292,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,1.0,0.1,14.0,2
293,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.67,18.0,2
294,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.76,18.0,2
295,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.53,14.0,2
296,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.68,14.0,2
297,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.25,10.0,2
298,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.79,10.0,2
299,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.68,6.0,2
300,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.11,6.0,2
301,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,0.0,0.8,2.0,2
302,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,1.0,6.0,2
303,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.28,6.0,2
304,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.91,2.0,2
305,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.65,2.0,2
306,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.29,2.0,2
307,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.68,2.0,2
308,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.73,2.0,2
309,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.96,2.0,2
310,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,0.0,0.69,2.0,2
311,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.93,6.0,2
312,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.56,6.0,2
313,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.59,2.0,2
314,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,0.0,0.22,2.0,2
315,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.74,6.0,2
316,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.66,6.0,2
317,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,0.0,0.27,2.0,2
318,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,0.0,0.49,6.0,2
319,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.38,10.0,2
320,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.65,10.0,2
321,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.69,6.0,2
322,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.76,6.0,2
323,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.29,2.0,2
324,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.67,2.0,2
325,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.61,2.0,2
326,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.67,2.0,2
327,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,0.0,0.72,2.0,2
328,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.66,6.0,2
329,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,1.0,0.33,6.0,2
330,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.68,10.0,2
331,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.77,10.0,2
332,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.44,6.0,2
333,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,1.0,0.78,6.0,2
334,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.54,10.0,2
335,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.77,10.0,2
336,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.74,6.0,2
337,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,1.0,0.64,6.0,2
338,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.71,10.0,2
339,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,0.0,0.69,10.0,2
340,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.7,14.0,2
341,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.32,14.0,2
342,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,1.0,1.0,0.7,10.0,2
343,621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,0.0,0.0,0.72,10.0,2
344,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.94,24.0,3
345,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.86,24.0,3
346,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,0.91,20.0,3
347,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,0.73,20.0,3
348,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.79,16.0,3
349,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.72,16.0,3
350,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,0.78,12.0,3
351,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.85,12.0,3
352,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.87,8.0,3
353,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.95,8.0,3
354,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.97,4.0,3
355,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,1.0,4.0,3
356,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,0.96,2.0,3
357,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,1.0,1.0,6.0,3
358,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,0.98,10.0,3
359,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.94,14.0,3
360,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.99,14.0,3
361,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,0.0,10.0,3
362,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.0,14.0,3
363,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,1.0,14.0,3
364,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,0.96,10.0,3
365,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,0.99,14.0,3
366,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,1.0,18.0,3
367,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,1.0,18.0,3
368,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,0.0,14.0,3
369,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,1.0,14.0,3
370,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,0.0,10.0,3
371,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.0,14.0,3
372,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,1.0,14.0,3
373,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,0.0,10.0,3
374,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,0.0,14.0,3
375,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,0.95,18.0,3
376,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.94,22.0,3
377,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,1.0,22.0,3
378,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,1.0,18.0,3
379,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,1.0,18.0,3
380,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,1.0,14.0,3
381,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,0.0,14.0,3
382,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,1.0,18.0,3
383,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,1.0,18.0,3
384,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,0.0,14.0,3
385,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.0,18.0,3
386,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,1.0,18.0,3
387,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,1.0,14.0,3
388,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,0.0,18.0,3
389,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,1.0,22.0,3
390,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,1.0,22.0,3
391,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,1.0,18.0,3
392,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.99,18.0,3
393,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,1.0,14.0,3
394,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,0.0,14.0,3
395,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,1.0,18.0,3
396,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,1.0,18.0,3
397,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.0,14.0,3
398,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,1.0,14.0,3
399,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.9,10.0,3
400,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,0.95,10.0,3
401,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,1.0,14.0,3
402,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.0,14.0,3
403,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.96,10.0,3
404,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.94,10.0,3
405,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,1.0,6.0,3
406,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,1.0,10.0,3
407,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,1.0,0.98,10.0,3
408,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,1.0,14.0,3
409,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.96,14.0,3
410,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,1.0,10.0,3
411,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,0.0,10.0,3
412,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,0.9,14.0,3
413,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.99,14.0,3
414,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,1.0,10.0,3
415,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,1.0,14.0,3
416,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.98,14.0,3
417,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,0.96,10.0,3
418,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.98,10.0,3
419,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,1.0,0.99,6.0,3
420,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,0.0,0.95,6.0,3
421,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,1.0,1.0,2.0,3
422,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0.0,1.0,1.0,6.0,3
423,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,1.0,0.0,0.9,10.0,3
