,stimulus_left,stimulus_right,reward_left,reward_right,ppt,trial,responses
696,3,4,1.0,0.0,6,97,0
697,4,2,0.0,1.0,6,98,1
698,2,1,0.0,1.0,6,99,0
699,1,2,1.0,0.0,6,100,0
700,1,4,1.0,1.0,6,101,1
701,1,2,1.0,1.0,6,102,1
702,4,1,1.0,1.0,6,103,0
703,2,1,0.0,1.0,6,104,0
704,2,1,0.0,1.0,6,105,1
705,2,4,0.0,0.0,6,106,0
706,1,4,0.0,0.0,6,107,0
707,2,4,0.0,0.0,6,108,0
708,1,2,1.0,0.0,6,109,1
709,3,2,0.0,0.0,6,110,0
710,3,2,1.0,0.0,6,111,0
711,3,4,1.0,0.0,6,112,1
712,2,3,0.0,1.0,6,113,0
713,4,2,0.0,0.0,6,114,1
714,4,1,0.0,1.0,6,115,0
715,4,1,0.0,0.0,6,116,0
716,4,3,0.0,0.0,6,117,1
717,2,3,0.0,1.0,6,118,1
718,4,2,0.0,0.0,6,119,1
719,2,4,0.0,0.0,6,120,1
720,2,1,0.0,1.0,7,1,1
721,2,4,0.0,0.0,7,2,0
722,4,3,0.0,0.0,7,3,1
723,4,1,0.0,1.0,7,4,0
724,3,4,1.0,0.0,7,5,1
725,2,4,0.0,0.0,7,6,1
726,3,1,0.0,1.0,7,7,0
727,1,2,1.0,0.0,7,8,1
728,3,2,1.0,1.0,7,9,1
729,4,1,0.0,0.0,7,10,0
730,4,1,0.0,1.0,7,11,1
731,4,3,0.0,1.0,7,12,1
732,3,2,0.0,0.0,7,13,0
733,3,1,1.0,1.0,7,14,1
734,3,2,1.0,1.0,7,15,0
735,1,4,0.0,1.0,7,16,0
736,1,4,1.0,1.0,7,17,0
737,3,1,1.0,1.0,7,18,0
738,1,4,0.0,1.0,7,19,0
739,1,3,1.0,0.0,7,20,0
740,4,1,0.0,1.0,7,21,1
741,1,2,1.0,0.0,7,22,0
742,1,4,0.0,0.0,7,23,1
743,4,3,0.0,0.0,7,24,1
744,4,2,0.0,1.0,7,25,0
745,2,4,0.0,0.0,7,26,0
746,4,2,0.0,0.0,7,27,1
747,1,2,1.0,1.0,7,28,1
748,2,1,0.0,1.0,7,29,0
749,4,3,0.0,1.0,7,30,1
750,1,2,1.0,0.0,7,31,0
751,3,1,0.0,0.0,7,32,1
752,3,4,0.0,0.0,7,33,0
753,1,3,1.0,0.0,7,34,0
754,3,4,0.0,0.0,7,35,0
755,1,3,1.0,0.0,7,36,1
756,2,4,0.0,0.0,7,37,1
757,4,1,0.0,1.0,7,38,0
758,1,3,1.0,0.0,7,39,0
759,2,4,0.0,0.0,7,40,0
760,2,3,0.0,1.0,7,41,0
761,3,2,1.0,1.0,7,42,1
762,3,4,0.0,0.0,7,43,1
763,3,4,1.0,0.0,7,44,0
764,3,2,1.0,0.0,7,45,1
765,2,4,0.0,0.0,7,46,1
766,2,4,0.0,0.0,7,47,1
767,2,1,0.0,1.0,7,48,1
768,3,2,0.0,0.0,7,49,1
769,1,2,1.0,0.0,7,50,1
770,1,2,1.0,0.0,7,51,1
771,4,3,0.0,1.0,7,52,0
772,1,4,1.0,1.0,7,53,1
773,4,2,0.0,0.0,7,54,0
774,4,2,0.0,0.0,7,55,1
775,2,3,0.0,0.0,7,56,0
776,4,3,0.0,0.0,7,57,0
777,1,3,1.0,0.0,7,58,0
778,1,4,1.0,0.0,7,59,0
779,4,2,0.0,0.0,7,60,1
780,3,1,0.0,1.0,7,61,1
781,2,4,0.0,0.0,7,62,0
782,4,3,0.0,1.0,7,63,0
783,4,3,0.0,1.0,7,64,0
784,4,2,0.0,0.0,7,65,0
785,3,1,1.0,1.0,7,66,1
786,4,2,0.0,1.0,7,67,1
787,3,2,0.0,0.0,7,68,0
788,2,1,0.0,1.0,7,69,0
789,3,4,0.0,0.0,7,70,1
790,3,4,0.0,0.0,7,71,1
791,1,3,0.0,1.0,7,72,1
792,4,1,1.0,1.0,7,73,1
793,3,1,1.0,1.0,7,74,0
794,4,1,0.0,1.0,7,75,1
795,3,4,1.0,0.0,7,76,1
796,4,3,0.0,1.0,7,77,0
797,2,3,0.0,1.0,7,78,1
798,1,2,1.0,1.0,7,79,1
799,3,4,1.0,0.0,7,80,1
800,3,1,0.0,1.0,7,81,1
801,1,3,0.0,1.0,7,82,1
802,3,1,0.0,0.0,7,83,0
803,1,2,1.0,1.0,7,84,1
804,2,3,0.0,1.0,7,85,1
805,2,3,0.0,1.0,7,86,1
806,4,2,0.0,1.0,7,87,1
807,3,2,1.0,0.0,7,88,1
808,1,3,1.0,1.0,7,89,1
809,4,1,1.0,1.0,7,90,1
810,2,3,0.0,0.0,7,91,1
811,4,1,0.0,1.0,7,92,0
812,1,4,0.0,0.0,7,93,1
813,2,3,0.0,0.0,7,94,1
814,2,1,0.0,0.0,7,95,0
815,2,1,0.0,1.0,7,96,0
816,1,2,1.0,1.0,7,97,0
817,3,4,0.0,0.0,7,98,0
818,2,1,0.0,0.0,7,99,1
819,2,3,0.0,0.0,7,100,0
820,2,4,0.0,0.0,7,101,0
821,3,2,0.0,0.0,7,102,0
822,1,3,1.0,1.0,7,103,1
823,4,2,0.0,1.0,7,104,1
824,2,4,0.0,0.0,7,105,0
825,2,1,0.0,1.0,7,106,0
826,1,2,1.0,0.0,7,107,0
827,1,4,1.0,0.0,7,108,0
828,4,2,0.0,0.0,7,109,0
829,3,1,0.0,1.0,7,110,1
830,2,1,0.0,1.0,7,111,1
831,2,3,0.0,1.0,7,112,0
832,2,1,0.0,1.0,7,113,0
833,3,2,1.0,1.0,7,114,1
834,4,1,0.0,0.0,7,115,0
835,4,3,0.0,0.0,7,116,1
836,1,4,1.0,0.0,7,117,1
837,2,3,0.0,1.0,7,118,0
838,1,3,1.0,0.0,7,119,1
839,1,4,1.0,0.0,7,120,0
840,3,1,0.0,1.0,8,1,0
841,1,2,1.0,1.0,8,2,0
842,2,4,0.0,0.0,8,3,0
843,2,1,0.0,1.0,8,4,1
844,2,3,0.0,0.0,8,5,0
845,2,3,0.0,1.0,8,6,0
846,3,4,0.0,0.0,8,7,1
847,4,1,0.0,1.0,8,8,1
848,4,1,0.0,1.0,8,9,0
849,2,1,0.0,1.0,8,10,1
850,3,2,0.0,0.0,8,11,0
851,3,2,1.0,1.0,8,12,0
852,1,2,1.0,0.0,8,13,0
853,4,3,0.0,0.0,8,14,0
854,4,2,0.0,1.0,8,15,1
855,2,4,0.0,0.0,8,16,1
856,1,4,0.0,0.0,8,17,0
857,1,2,1.0,0.0,8,18,0
858,1,4,1.0,0.0,8,19,0
859,2,3,0.0,0.0,8,20,1
860,3,1,0.0,1.0,8,21,0
861,4,1,0.0,1.0,8,22,0
862,4,2,0.0,1.0,8,23,1
863,1,3,1.0,0.0,8,24,1
864,2,1,0.0,0.0,8,25,1
865,3,2,1.0,0.0,8,26,1
866,2,4,0.0,0.0,8,27,1
867,1,4,1.0,1.0,8,28,1
868,2,4,0.0,0.0,8,29,0
869,1,2,1.0,0.0,8,30,0
870,3,2,1.0,1.0,8,31,1
871,4,3,0.0,1.0,8,32,0
872,1,3,0.0,1.0,8,33,1
873,2,4,0.0,0.0,8,34,1
874,1,3,1.0,1.0,8,35,0
875,4,2,0.0,1.0,8,36,0
876,4,2,0.0,0.0,8,37,0
877,2,3,0.0,1.0,8,38,0
878,3,1,1.0,1.0,8,39,1
879,3,1,1.0,1.0,8,40,1
880,2,3,0.0,0.0,8,41,1
881,4,2,0.0,0.0,8,42,1
882,1,2,1.0,1.0,8,43,1
883,3,2,1.0,1.0,8,44,0
884,2,4,0.0,0.0,8,45,0
885,2,4,0.0,0.0,8,46,0
886,2,1,0.0,1.0,8,47,1
887,2,3,0.0,1.0,8,48,0
888,3,4,0.0,0.0,8,49,0
889,3,4,0.0,0.0,8,50,1
890,1,3,1.0,1.0,8,51,1
891,1,3,1.0,0.0,8,52,0
892,1,4,1.0,1.0,8,53,0
893,1,4,1.0,0.0,8,54,1
894,4,2,0.0,1.0,8,55,0
895,4,1,0.0,1.0,8,56,1
896,1,4,1.0,0.0,8,57,0
897,2,4,0.0,0.0,8,58,0
898,2,1,0.0,1.0,8,59,0
899,2,4,0.0,0.0,8,60,1
900,4,3,0.0,1.0,8,61,0
901,2,3,0.0,1.0,8,62,0
902,3,4,0.0,0.0,8,63,1
903,3,4,0.0,0.0,8,64,1
904,4,3,0.0,0.0,8,65,1
905,1,2,1.0,1.0,8,66,0
906,3,4,1.0,0.0,8,67,0
907,1,2,1.0,0.0,8,68,0
908,2,3,0.0,1.0,8,69,0
909,4,3,0.0,1.0,8,70,1
910,4,1,0.0,0.0,8,71,1
911,3,1,0.0,0.0,8,72,1
912,3,4,1.0,0.0,8,73,1
913,4,1,0.0,1.0,8,74,0
914,2,3,0.0,0.0,8,75,0
915,1,2,1.0,0.0,8,76,0
916,1,3,1.0,0.0,8,77,0
917,3,2,0.0,0.0,8,78,0
918,4,3,0.0,0.0,8,79,1
919,4,1,1.0,1.0,8,80,1
920,3,4,1.0,0.0,8,81,0
921,4,1,0.0,0.0,8,82,0
922,1,3,1.0,0.0,8,83,1
923,4,2,0.0,0.0,8,84,0
924,2,3,0.0,1.0,8,85,0
925,2,1,0.0,1.0,8,86,0
926,4,1,1.0,1.0,8,87,1
927,1,3,0.0,1.0,8,88,1
928,3,4,1.0,0.0,8,89,1
929,2,4,0.0,0.0,8,90,0
930,1,4,1.0,0.0,8,91,0
931,1,3,1.0,0.0,8,92,0
932,2,1,0.0,1.0,8,93,0
933,3,1,0.0,1.0,8,94,1
934,3,1,1.0,1.0,8,95,0
935,1,3,1.0,0.0,8,96,1
936,1,4,0.0,0.0,8,97,1
937,4,3,0.0,0.0,8,98,0
938,3,1,0.0,0.0,8,99,0
939,4,3,0.0,1.0,8,100,1
940,3,1,0.0,1.0,8,101,0
941,1,4,0.0,1.0,8,102,0
942,2,1,0.0,1.0,8,103,0
943,4,2,0.0,0.0,8,104,1
944,3,4,0.0,0.0,8,105,1
945,3,2,0.0,0.0,8,106,1
946,2,1,0.0,1.0,8,107,0
947,4,2,0.0,0.0,8,108,1
948,4,2,0.0,0.0,8,109,1
949,3,2,1.0,0.0,8,110,0
950,4,3,0.0,1.0,8,111,0
951,1,2,1.0,0.0,8,112,1
952,3,2,1.0,1.0,8,113,0
953,1,4,0.0,1.0,8,114,1
954,4,3,0.0,1.0,8,115,0
955,3,1,1.0,1.0,8,116,1
956,3,2,0.0,0.0,8,117,1
957,4,1,0.0,1.0,8,118,1
958,2,1,0.0,0.0,8,119,0
959,1,2,1.0,1.0,8,120,0
960,1,2,1.0,1.0,9,1,1
961,3,2,1.0,1.0,9,2,1
962,2,4,0.0,0.0,9,3,1
963,2,4,0.0,0.0,9,4,1
964,3,1,1.0,1.0,9,5,0
965,2,1,0.0,1.0,9,6,1
966,2,1,0.0,1.0,9,7,0
967,1,2,1.0,0.0,9,8,1
968,1,4,1.0,1.0,9,9,1
969,1,2,1.0,1.0,9,10,0
970,1,4,0.0,0.0,9,11,0
971,4,3,0.0,1.0,9,12,1
972,1,3,1.0,1.0,9,13,0
973,4,1,0.0,1.0,9,14,1
974,2,1,0.0,1.0,9,15,1
975,4,1,1.0,1.0,9,16,0
976,3,1,0.0,1.0,9,17,0
977,4,2,0.0,0.0,9,18,0
978,2,3,0.0,1.0,9,19,0
979,2,4,0.0,0.0,9,20,1
980,3,1,0.0,1.0,9,21,0
981,4,1,0.0,1.0,9,22,1
982,1,4,1.0,1.0,9,23,1
983,3,2,0.0,0.0,9,24,1
984,4,3,0.0,0.0,9,25,1
985,1,2,1.0,0.0,9,26,0
986,1,4,1.0,0.0,9,27,0
987,4,3,0.0,0.0,9,28,1
988,2,3,0.0,0.0,9,29,0
989,1,4,1.0,0.0,9,30,0
990,2,4,0.0,0.0,9,31,1
991,4,3,0.0,1.0,9,32,0
992,3,4,0.0,0.0,9,33,1
993,3,2,1.0,0.0,9,34,0
994,3,4,1.0,0.0,9,35,0
995,4,2,0.0,0.0,9,36,1
996,2,1,0.0,0.0,9,37,0
997,1,3,0.0,1.0,9,38,0
998,3,1,0.0,0.0,9,39,0
999,1,3,0.0,1.0,9,40,1
1000,3,1,0.0,0.0,9,41,0
1001,4,3,0.0,0.0,9,42,1
1002,1,2,1.0,1.0,9,43,1
1003,2,3,0.0,0.0,9,44,1
1004,1,3,1.0,0.0,9,45,1
1005,4,1,0.0,0.0,9,46,1
1006,1,2,1.0,0.0,9,47,0
1007,1,4,1.0,0.0,9,48,0
1008,1,3,1.0,0.0,9,49,0
1009,3,1,1.0,1.0,9,50,1
1010,3,4,1.0,0.0,9,51,1
1011,4,2,0.0,0.0,9,52,0
1012,4,2,0.0,1.0,9,53,0
1013,2,1,0.0,1.0,9,54,1
1014,3,4,0.0,0.0,9,55,0
1015,2,3,0.0,1.0,9,56,0
1016,1,3,1.0,0.0,9,57,1
1017,4,2,0.0,0.0,9,58,0
1018,4,2,0.0,0.0,9,59,1
1019,4,3,0.0,1.0,9,60,1
1020,4,3,0.0,1.0,9,61,0
1021,3,4,1.0,0.0,9,62,0
1022,2,1,0.0,0.0,9,63,0
1023,3,1,0.0,1.0,9,64,0
1024,1,4,0.0,1.0,9,65,1
1025,1,2,1.0,0.0,9,66,1
1026,1,4,0.0,1.0,9,67,0
1027,3,4,0.0,0.0,9,68,1
1028,4,1,0.0,1.0,9,69,0
1029,4,3,0.0,1.0,9,70,0
1030,2,3,0.0,0.0,9,71,1
1031,2,4,0.0,0.0,9,72,0
1032,3,2,1.0,1.0,9,73,1
1033,3,1,1.0,1.0,9,74,0
1034,2,4,0.0,0.0,9,75,1
1035,3,4,0.0,0.0,9,76,0
1036,3,4,0.0,0.0,9,77,1
1037,4,3,0.0,0.0,9,78,1
1038,3,2,0.0,0.0,9,79,1
1039,2,3,0.0,1.0,9,80,0
1040,3,2,1.0,1.0,9,81,0
1041,2,4,0.0,0.0,9,82,1
1042,4,1,0.0,1.0,9,83,0
1043,2,3,0.0,1.0,9,84,1
1044,2,1,0.0,1.0,9,85,0
1045,2,4,0.0,0.0,9,86,1
1046,3,4,0.0,0.0,9,87,0
1047,1,3,1.0,0.0,9,88,1
1048,3,2,0.0,0.0,9,89,0
1049,4,3,0.0,1.0,9,90,1
1050,2,1,0.0,1.0,9,91,1
1051,4,1,1.0,1.0,9,92,1
1052,4,2,0.0,1.0,9,93,0
1053,1,2,1.0,0.0,9,94,1
1054,1,3,1.0,1.0,9,95,1
1055,3,1,1.0,1.0,9,96,1
1056,1,2,1.0,1.0,9,97,0
1057,2,4,0.0,0.0,9,98,0
1058,2,4,0.0,0.0,9,99,0
1059,2,3,0.0,1.0,9,100,1
1060,1,3,1.0,0.0,9,101,0
1061,1,2,1.0,0.0,9,102,0
1062,4,2,0.0,1.0,9,103,1
1063,2,3,0.0,1.0,9,104,1
1064,3,1,0.0,1.0,9,105,0
1065,1,4,1.0,0.0,9,106,1
1066,2,1,0.0,1.0,9,107,1
1067,4,1,0.0,1.0,9,108,1
1068,4,2,0.0,1.0,9,109,1
1069,4,2,0.0,0.0,9,110,0
1070,3,2,0.0,0.0,9,111,1
1071,1,3,1.0,0.0,9,112,1
1072,3,2,1.0,1.0,9,113,1
1073,1,4,0.0,0.0,9,114,0
1074,2,1,0.0,1.0,9,115,1
1075,4,1,0.0,0.0,9,116,1
1076,2,3,0.0,0.0,9,117,0
1077,3,4,1.0,0.0,9,118,0
1078,4,1,0.0,1.0,9,119,1
1079,3,2,1.0,0.0,9,120,1
1080,1,2,1.0,0.0,10,1,1
1081,4,2,0.0,1.0,10,2,0
1082,2,1,0.0,1.0,10,3,1
1083,4,3,0.0,1.0,10,4,0
1084,3,1,1.0,1.0,10,5,1
1085,2,4,0.0,0.0,10,6,0
1086,1,4,1.0,0.0,10,7,0
1087,4,3,0.0,0.0,10,8,1
1088,1,2,1.0,1.0,10,9,0
1089,1,3,1.0,0.0,10,10,1
1090,4,3,0.0,1.0,10,11,0
1091,4,2,0.0,1.0,10,12,1
1092,4,1,0.0,0.0,10,13,1
1093,3,4,1.0,0.0,10,14,1
1094,4,2,0.0,0.0,10,15,0
1095,1,2,1.0,0.0,10,16,0
1096,3,1,0.0,1.0,10,17,1
1097,4,2,0.0,0.0,10,18,0
1098,3,2,0.0,0.0,10,19,0
1099,2,3,0.0,1.0,10,20,1
1100,2,3,0.0,1.0,10,21,1
1101,1,3,0.0,1.0,10,22,0
1102,4,1,0.0,1.0,10,23,0
1103,2,1,0.0,1.0,10,24,0
1104,3,1,1.0,1.0,10,25,1
1105,1,3,1.0,0.0,10,26,0
1106,4,1,0.0,1.0,10,27,0
1107,4,1,1.0,1.0,10,28,0
1108,2,1,0.0,0.0,10,29,1
1109,3,4,1.0,0.0,10,30,0
1110,2,3,0.0,0.0,10,31,0
1111,4,3,0.0,0.0,10,32,1
1112,2,3,0.0,0.0,10,33,0
1113,1,3,1.0,0.0,10,34,1
1114,1,4,0.0,1.0,10,35,1
1115,3,1,0.0,1.0,10,36,0
1116,2,4,0.0,0.0,10,37,0
1117,1,4,1.0,0.0,10,38,0
1118,3,1,0.0,0.0,10,39,1
1119,3,2,1.0,1.0,10,40,0
1120,1,2,1.0,1.0,10,41,0
1121,3,1,1.0,1.0,10,42,0
1122,3,4,0.0,0.0,10,43,0
1123,2,3,0.0,1.0,10,44,0
1124,3,2,0.0,0.0,10,45,0
1125,2,1,0.0,1.0,10,46,0
1126,3,2,1.0,0.0,10,47,0
1127,2,4,0.0,0.0,10,48,0
1128,1,2,1.0,0.0,10,49,1
1129,1,4,1.0,0.0,10,50,0
1130,3,1,0.0,1.0,10,51,1
1131,3,2,1.0,1.0,10,52,0
1132,1,4,1.0,1.0,10,53,1
1133,2,3,0.0,1.0,10,54,1
1134,4,2,0.0,0.0,10,55,0
1135,1,3,1.0,1.0,10,56,0
1136,1,4,0.0,1.0,10,57,1
1137,2,1,0.0,1.0,10,58,0
1138,4,1,0.0,1.0,10,59,0
1139,2,4,0.0,0.0,10,60,1
1140,1,3,1.0,0.0,10,61,1
1141,3,4,0.0,0.0,10,62,0
1142,4,1,0.0,1.0,10,63,1
1143,1,4,0.0,0.0,10,64,0
1144,2,4,0.0,0.0,10,65,0
1145,1,2,1.0,0.0,10,66,1
1146,1,2,1.0,1.0,10,67,0
1147,2,3,0.0,0.0,10,68,1
1148,3,1,1.0,1.0,10,69,1
1149,4,1,0.0,1.0,10,70,1
1150,2,4,0.0,0.0,10,71,0
1151,4,3,0.0,1.0,10,72,1
1152,3,2,0.0,0.0,10,73,0
1153,1,2,1.0,1.0,10,74,0
1154,3,1,0.0,0.0,10,75,1
1155,1,3,1.0,0.0,10,76,0
1156,4,2,0.0,0.0,10,77,0
1157,1,3,1.0,0.0,10,78,1
1158,4,2,0.0,1.0,10,79,1
1159,4,3,0.0,1.0,10,80,0
1160,2,4,0.0,0.0,10,81,0
1161,3,4,1.0,0.0,10,82,1
1162,3,2,0.0,0.0,10,83,0
1163,2,1,0.0,1.0,10,84,0
1164,3,1,0.0,1.0,10,85,1
1165,4,1,0.0,0.0,10,86,0
1166,4,3,0.0,1.0,10,87,0
1167,1,3,0.0,1.0,10,88,1
1168,2,1,0.0,1.0,10,89,0
1169,1,4,1.0,0.0,10,90,0
1170,4,1,0.0,1.0,10,91,1
1171,4,2,0.0,1.0,10,92,0
1172,2,1,0.0,0.0,10,93,1
1173,3,4,0.0,0.0,10,94,1
1174,4,2,0.0,0.0,10,95,0
1175,3,4,0.0,0.0,10,96,1
1176,4,3,0.0,0.0,10,97,0
1177,4,3,0.0,1.0,10,98,0
1178,4,3,0.0,0.0,10,99,0
1179,2,3,0.0,0.0,10,100,0
1180,2,4,0.0,0.0,10,101,0
1181,3,2,1.0,1.0,10,102,0
1182,1,4,1.0,1.0,10,103,1
1183,1,3,1.0,1.0,10,104,0
1184,3,2,1.0,1.0,10,105,1
1185,2,3,0.0,1.0,10,106,1
1186,1,2,1.0,0.0,10,107,0
1187,2,3,0.0,1.0,10,108,0
1188,2,1,0.0,1.0,10,109,1
1189,3,4,0.0,0.0,10,110,1
1190,1,4,0.0,0.0,10,111,1
1191,2,4,0.0,0.0,10,112,1
1192,4,1,1.0,1.0,10,113,1
1193,2,1,0.0,1.0,10,114,1
1194,3,4,0.0,0.0,10,115,1
1195,1,2,1.0,0.0,10,116,0
1196,3,4,1.0,0.0,10,117,1
1197,2,4,0.0,0.0,10,118,1
1198,4,2,0.0,0.0,10,119,1
1199,3,2,1.0,0.0,10,120,0
1200,4,1,0.0,1.0,11,1,0
1201,4,2,0.0,1.0,11,2,1
1202,1,2,1.0,1.0,11,3,0
1203,3,1,0.0,1.0,11,4,1
1204,4,3,0.0,1.0,11,5,0
1205,3,4,0.0,0.0,11,6,0
1206,2,1,0.0,1.0,11,7,0
1207,3,1,1.0,1.0,11,8,1
1208,2,1,0.0,1.0,11,9,0
1209,3,1,1.0,1.0,11,10,1
1210,2,3,0.0,1.0,11,11,0
1211,3,1,0.0,0.0,11,12,0
1212,1,3,1.0,0.0,11,13,0
1213,4,2,0.0,0.0,11,14,0
1214,3,1,1.0,1.0,11,15,1
1215,2,4,0.0,0.0,11,16,1
1216,4,2,0.0,1.0,11,17,1
1217,4,1,1.0,1.0,11,18,0
1218,2,3,0.0,1.0,11,19,1
1219,2,3,0.0,1.0,11,20,0
1220,4,3,0.0,1.0,11,21,1
1221,2,1,0.0,0.0,11,22,1
1222,2,1,0.0,1.0,11,23,1
1223,3,4,0.0,0.0,11,24,0
1224,1,2,1.0,0.0,11,25,1
1225,3,2,1.0,0.0,11,26,0
1226,2,4,0.0,0.0,11,27,0
1227,4,2,0.0,1.0,11,28,0
1228,4,2,0.0,0.0,11,29,1
1229,4,3,0.0,1.0,11,30,0
1230,2,4,0.0,0.0,11,31,1
1231,1,2,1.0,0.0,11,32,1
1232,1,4,1.0,1.0,11,33,0
1233,2,3,0.0,1.0,11,34,0
1234,2,4,0.0,0.0,11,35,0
1235,1,4,1.0,1.0,11,36,1
1236,3,2,0.0,0.0,11,37,0
1237,3,1,0.0,1.0,11,38,1
1238,3,2,0.0,0.0,11,39,1
1239,1,3,1.0,1.0,11,40,0
1240,3,2,1.0,1.0,11,41,0
1241,1,2,1.0,0.0,11,42,0
1242,2,3,0.0,0.0,11,43,1
1243,2,3,0.0,1.0,11,44,0
1244,2,3,0.0,0.0,11,45,1
1245,3,4,0.0,0.0,11,46,1
1246,2,4,0.0,0.0,11,47,0
1247,4,1,0.0,1.0,11,48,0
1248,3,1,0.0,1.0,11,49,0
1249,1,3,0.0,1.0,11,50,0
1250,1,2,1.0,0.0,11,51,1
1251,4,3,0.0,1.0,11,52,0
1252,3,4,1.0,0.0,11,53,0
1253,4,3,0.0,1.0,11,54,1
1254,2,1,0.0,1.0,11,55,1
1255,1,4,1.0,0.0,11,56,0
1256,4,3,0.0,0.0,11,57,1
1257,4,3,0.0,1.0,11,58,1
1258,1,4,0.0,1.0,11,59,0
1259,2,1,0.0,1.0,11,60,1
1260,3,4,0.0,0.0,11,61,1
1261,4,2,0.0,0.0,11,62,1
1262,3,4,1.0,0.0,11,63,1
1263,1,4,0.0,1.0,11,64,1
1264,3,1,0.0,0.0,11,65,0
1265,3,2,1.0,0.0,11,66,1
1266,1,3,1.0,0.0,11,67,0
1267,4,1,0.0,1.0,11,68,1
1268,3,2,0.0,0.0,11,69,0
1269,3,1,1.0,1.0,11,70,0
1270,2,4,0.0,0.0,11,71,1
1271,4,2,0.0,0.0,11,72,0
1272,1,3,1.0,0.0,11,73,1
1273,2,3,0.0,0.0,11,74,0
1274,4,3,0.0,0.0,11,75,0
1275,3,4,0.0,0.0,11,76,1
1276,3,4,1.0,0.0,11,77,1
1277,4,2,0.0,0.0,11,78,0
1278,1,4,1.0,0.0,11,79,1
1279,3,2,1.0,1.0,11,80,0
1280,3,1,0.0,1.0,11,81,0
1281,4,1,0.0,1.0,11,82,0
1282,1,3,1.0,0.0,11,83,1
1283,1,3,1.0,1.0,11,84,0
1284,3,4,1.0,0.0,11,85,1
1285,3,2,1.0,1.0,11,86,1
1286,2,4,0.0,0.0,11,87,0
1287,1,3,1.0,0.0,11,88,0
1288,1,2,1.0,1.0,11,89,1
1289,1,3,1.0,0.0,11,90,0
1290,2,1,0.0,1.0,11,91,0
1291,2,1,0.0,0.0,11,92,1
1292,4,1,1.0,1.0,11,93,1
1293,4,1,0.0,1.0,11,94,0
1294,2,1,0.0,1.0,11,95,1
1295,1,4,0.0,0.0,11,96,1
1296,4,2,0.0,1.0,11,97,0
1297,4,3,0.0,0.0,11,98,0
1298,4,1,0.0,1.0,11,99,1
1299,2,4,0.0,0.0,11,100,1
1300,4,1,0.0,0.0,11,101,1
1301,4,2,0.0,0.0,11,102,0
1302,1,2,1.0,1.0,11,103,1
1303,3,2,0.0,0.0,11,104,1
1304,2,1,0.0,1.0,11,105,0
1305,2,3,0.0,0.0,11,106,1
1306,3,2,1.0,1.0,11,107,1
1307,2,3,0.0,1.0,11,108,0
1308,3,4,0.0,0.0,11,109,1
1309,1,2,1.0,1.0,11,110,0
1310,1,4,1.0,0.0,11,111,0
1311,1,2,1.0,0.0,11,112,1
1312,1,3,0.0,1.0,11,113,1
1313,4,1,0.0,0.0,11,114,0
1314,4,3,0.0,0.0,11,115,1
1315,2,4,0.0,0.0,11,116,1
1316,1,4,1.0,0.0,11,117,1
1317,1,4,0.0,0.0,11,118,0
1318,2,4,0.0,0.0,11,119,1
1319,1,2,1.0,0.0,11,120,0
1320,1,3,1.0,0.0,12,1,1
1321,3,1,0.0,1.0,12,2,1
1322,1,4,0.0,1.0,12,3,0
1323,4,3,0.0,1.0,12,4,1
1324,3,4,1.0,0.0,12,5,1
1325,3,4,0.0,0.0,12,6,0
1326,3,4,0.0,0.0,12,7,0
1327,1,2,1.0,1.0,12,8,1
1328,2,3,0.0,0.0,12,9,0
1329,2,1,0.0,1.0,12,10,0
1330,3,1,1.0,1.0,12,11,1
1331,4,2,0.0,1.0,12,12,0
1332,3,2,0.0,0.0,12,13,0
1333,2,1,0.0,1.0,12,14,0
1334,4,1,0.0,0.0,12,15,1
1335,1,3,1.0,1.0,12,16,1
1336,3,2,1.0,0.0,12,17,1
1337,3,1,0.0,1.0,12,18,0
1338,1,2,1.0,0.0,12,19,0
1339,2,1,0.0,1.0,12,20,0
1340,4,3,0.0,1.0,12,21,0
1341,2,4,0.0,0.0,12,22,1
1342,4,1,0.0,1.0,12,23,0
1343,4,2,0.0,0.0,12,24,1
1344,3,2,1.0,1.0,12,25,1
1345,4,3,0.0,0.0,12,26,1
1346,1,4,0.0,1.0,12,27,1
1347,2,4,0.0,0.0,12,28,0
1348,3,2,0.0,0.0,12,29,0
1349,3,1,0.0,1.0,12,30,0
1350,3,4,0.0,0.0,12,31,1
1351,1,4,1.0,0.0,12,32,0
1352,2,3,0.0,1.0,12,33,0
1353,2,1,0.0,1.0,12,34,1
1354,2,1,0.0,1.0,12,35,1
1355,1,3,0.0,1.0,12,36,0
1356,1,4,0.0,0.0,12,37,0
1357,4,1,0.0,1.0,12,38,1
1358,2,4,0.0,0.0,12,39,0
1359,4,3,0.0,1.0,12,40,0
1360,3,2,1.0,0.0,12,41,1
1361,1,2,1.0,0.0,12,42,0
1362,1,4,1.0,0.0,12,43,0
1363,3,4,0.0,0.0,12,44,0
1364,2,4,0.0,0.0,12,45,1
1365,1,4,1.0,1.0,12,46,1
1366,4,1,0.0,1.0,12,47,1
1367,4,3,0.0,1.0,12,48,1
1368,3,1,1.0,1.0,12,49,0
1369,2,4,0.0,0.0,12,50,1
1370,1,4,1.0,0.0,12,51,0
1371,3,1,1.0,1.0,12,52,1
1372,1,2,1.0,1.0,12,53,0
1373,1,3,1.0,1.0,12,54,0
1374,1,2,1.0,0.0,12,55,0
